id,items
6451,"['cookies', 'hot dogs']"
6452,"['cereals', 'low fat yogurt', 'cake', 'pancakes', 'white wine', 'olive oil', 'butter', 'cooking oil']"
6453,"['eggs', 'green tea', 'milk', 'frozen vegetables']"
6454,"['eggs', 'mineral water', 'frozen vegetables']"
6455,['cake']
6456,"['whole wheat rice', 'light cream', 'meatballs', 'frozen vegetables']"
6457,"['energy drink', 'chicken']"
6458,"['hand protein bar', 'mineral water', 'pickles']"
6459,"['mineral water', 'low fat yogurt', 'ham', 'tomatoes', 'french fries']"
6460,"['energy drink', 'eggs', 'shallot', 'turkey', 'burgers', 'green tea', 'french fries']"
6461,"['burgers', 'french fries']"
6462,"['mineral water', 'pepper', 'strong cheese', 'chocolate', 'french fries', 'chicken', 'frozen vegetables']"
6463,"['mineral water', 'whole wheat pasta', 'magazines', 'turkey', 'green tea', 'rice']"
6464,"['french wine', 'pancakes', 'salmon', 'gums', 'frozen vegetables']"
6465,['olive oil']
6466,"['mineral water', 'herb & pepper', 'eggs', 'green tea']"
6467,"['low fat yogurt', 'herb & pepper', 'shrimp', 'fresh tuna']"
6468,"['eggs', 'zucchini', 'chocolate', 'green grapes', 'frozen vegetables']"
6469,"['pancakes', 'turkey', 'barbecue sauce', 'melons']"
6470,"['fresh bread', 'spaghetti', 'mineral water', 'cake', 'ground beef', 'burgers', 'tomatoes', 'green tea', 'milk', 'french fries']"
6471,"['red wine', 'mineral water', 'herb & pepper', 'low fat yogurt', 'cake', 'eggs', 'cookies', 'turkey', 'escalope', 'ground beef', 'burgers', 'milk', 'cider', 'grated cheese', 'frozen vegetables']"
6472,"['herb & pepper', 'chocolate', 'cooking oil', 'frozen vegetables']"
6473,"['spaghetti', 'turkey', 'parmesan cheese', 'olive oil', 'burgers', 'chocolate', 'french fries', 'avocado', 'fresh tuna']"
6474,"['chocolate', 'mushroom cream sauce']"
6475,['energy bar']
6476,['cookies']
6477,"['french fries', 'cake']"
6478,"['spaghetti', 'corn', 'turkey', 'zucchini', 'frozen vegetables']"
6479,"['spaghetti', 'green tea', 'french fries']"
6480,"['eggs', 'turkey', 'cake']"
6481,"['eggs', 'pancakes', 'olive oil', 'cottage cheese', 'french fries', 'grated cheese', 'oil', 'light mayo']"
6482,['cookies']
6483,"['rice', 'white wine', 'parmesan cheese']"
6484,"['frozen smoothie', 'escalope', 'chocolate', 'champagne']"
6485,"['fresh bread', 'hot dogs', 'herb & pepper', 'pancakes', 'shrimp', 'cottage cheese']"
6486,"['mineral water', 'cake', 'eggs', 'turkey', 'ham', 'chocolate', 'milk', 'chicken']"
6487,"['burgers', 'eggs']"
6488,['low fat yogurt']
6489,"['cake', 'frozen smoothie', 'french wine', 'fresh tuna']"
6490,"['spaghetti', 'cottage cheese', 'pickles']"
6491,"['cake', 'whole wheat pasta', 'shrimp', 'tomato juice', 'babies food']"
6492,"['spaghetti', 'hot dogs', 'whole wheat pasta', 'milk', 'nonfat milk', 'cooking oil', 'oil']"
6493,['spaghetti']
6494,['french fries']
6495,"['mineral water', 'eggs', 'butter', 'burgers', 'milk']"
6496,"['mineral water', 'herb & pepper', 'frozen smoothie', 'honey', 'dessert wine', 'salmon', 'black tea', 'milk', 'extra dark chocolate', 'blueberries', 'burger sauce']"
6497,['french fries']
6498,['energy bar']
6499,"['energy bar', 'spaghetti', 'escalope', 'ground beef', 'chocolate', 'green tea', 'pasta', 'frozen vegetables']"
6500,"['mineral water', 'almonds', 'pancakes', 'gluten free bar', 'ground beef', 'nonfat milk', 'body spray', 'grated cheese', 'light mayo']"
6501,"['low fat yogurt', 'french wine', 'parmesan cheese', 'cooking oil']"
6502,"['pickles', 'burgers', 'gums', 'french fries']"
6503,['french fries']
6504,"['low fat yogurt', 'herb & pepper', 'french fries']"
6505,"['soup', 'chocolate', 'mineral water']"
6506,['oil']
6507,"['energy bar', 'spaghetti', 'mineral water', 'light cream', 'zucchini']"
6508,"['chocolate', 'tomatoes', 'milk']"
6509,"['herb & pepper', 'pancakes', 'meatballs', 'turkey', 'ground beef']"
6510,['mineral water']
6511,"['eggs', 'green tea']"
6512,"['red wine', 'mineral water', 'pet food', 'eggs', 'salmon', 'ground beef']"
6513,"['vegetables mix', 'pancakes', 'chocolate', 'cider']"
6514,"['spaghetti', 'low fat yogurt', 'eggs', 'pancakes', 'olive oil', 'burgers', 'chocolate', 'green tea', 'muffins']"
6515,"['red wine', 'spaghetti', 'energy bar', 'mineral water', 'chocolate bread', 'cake', 'french wine', 'whole wheat pasta', 'brownies', 'black tea']"
6516,['cooking oil']
6517,['cookies']
6518,['escalope']
6519,"['soup', 'red wine', 'spaghetti', 'mineral water', 'tomatoes', 'blueberries']"
6520,['green tea']
6521,"['fresh bread', 'spaghetti', 'mineral water', 'clothes accessories', 'frozen smoothie', 'shrimp', 'tomato sauce', 'parmesan cheese', 'salmon', 'ground beef', 'chocolate', 'rice', 'champagne', 'frozen vegetables']"
6522,"['honey', 'pancakes', 'ground beef']"
6523,"['mineral water', 'whole wheat pasta', 'magazines', 'mayonnaise', 'milk', 'chicken']"
6524,"['soup', 'mineral water', 'low fat yogurt', 'olive oil', 'chocolate']"
6525,"['spaghetti', 'mineral water', 'herb & pepper', 'low fat yogurt', 'eggs', 'carrots', 'turkey', 'gums', 'milk', 'french fries', 'grated cheese', 'frozen vegetables']"
6526,"['spaghetti', 'mineral water', 'cake', 'chocolate', 'cooking oil']"
6527,"['eggs', 'chicken', 'whole wheat rice']"
6528,"['cake', 'eggs', 'shrimp', 'milk']"
6529,"['spaghetti', 'mineral water', 'cake', 'zucchini', 'rice', 'frozen vegetables']"
6530,"['eggs', 'spaghetti']"
6531,"['whole wheat rice', 'eggplant', 'green tea', 'french fries', 'chicken']"
6532,['energy drink']
6533,"['fromage blanc', 'yogurt cake', 'eggs']"
6534,"['salmon', 'chocolate', 'grated cheese', 'cooking oil']"
6535,"['almonds', 'frozen smoothie', 'eggs', 'burgers']"
6536,"['burgers', 'eggs', 'cookies']"
6537,"['spaghetti', 'strawberries', 'chocolate', 'green tea']"
6538,"['energy drink', 'fromage blanc', 'chicken']"
6539,"['spaghetti', 'mineral water', 'pancakes']"
6540,"['cookies', 'cake']"
6541,['french fries']
6542,"['spaghetti', 'mineral water', 'shrimp', 'french fries']"
6543,"['chicken', 'mineral water', 'strawberries']"
6544,"['soup', 'yogurt cake', 'frozen smoothie']"
6545,['spaghetti']
6546,"['almonds', 'mineral water', 'herb & pepper']"
6547,"['eggs', 'milk']"
6548,"['soup', 'pickles', 'chocolate', 'french fries']"
6549,"['yogurt cake', 'frozen smoothie', 'mushroom cream sauce', 'parmesan cheese', 'brownies', 'cottage cheese', 'green tea']"
6550,"['hot dogs', 'shallot', 'salmon', 'light cream', 'escalope', 'white wine']"
6551,"['antioxydant juice', 'corn', 'burgers', 'tomatoes', 'cookies', 'frozen vegetables']"
6552,"['spaghetti', 'mineral water', 'frozen smoothie', 'energy drink', 'strong cheese', 'shrimp', 'pancakes', 'olive oil', 'cookies', 'green beans', 'grated cheese']"
6553,['butter']
6554,['bacon']
6555,"['mineral water', 'french fries', 'carrots', 'frozen vegetables']"
6556,"['melons', 'turkey']"
6557,"['burgers', 'french wine', 'cake']"
6558,"['energy drink', 'eggs', 'whole wheat rice']"
6559,"['mushroom cream sauce', 'escalope', 'french fries', 'pasta']"
6560,['blueberries']
6561,['french fries']
6562,"['mineral water', 'cake', 'eggs', 'ground beef', 'burgers', 'tomatoes', 'green tea']"
6563,"['spaghetti', 'whole wheat rice', 'mineral water', 'cooking oil']"
6564,"['eggs', 'mushroom cream sauce', 'burgers', 'green tea']"
6565,"['soup', 'spaghetti', 'mineral water', 'whole wheat rice', 'pancakes', 'olive oil', 'light cream', 'green tea']"
6566,"['eggs', 'pancakes', 'milk']"
6567,"['soup', 'mineral water', 'cake', 'ground beef', 'ham']"
6568,"['spaghetti', 'whole wheat rice', 'low fat yogurt', 'carrots', 'turkey', 'green tea', 'grated cheese']"
6569,"['vegetables mix', 'spaghetti', 'mineral water', 'cake', 'frozen smoothie', 'cottage cheese', 'green tea']"
6570,"['whole wheat pasta', 'green tea', 'milk']"
6571,['eggs']
6572,['energy bar']
6573,['light cream']
6574,"['mineral water', 'honey', 'fromage blanc', 'turkey', 'green tea', 'chicken', 'fresh tuna']"
6575,"['eggs', 'butter']"
6576,"['spaghetti', 'pepper', 'low fat yogurt', 'cake', 'shrimp', 'chocolate', 'frozen vegetables']"
6577,"['vegetables mix', 'mineral water', 'escalope', 'barbecue sauce', 'eggplant']"
6578,['escalope']
6579,"['whole wheat rice', 'pepper']"
6580,"['soup', 'fresh bread', 'mineral water', 'tomato juice', 'mashed potato', 'milk', 'candy bars']"
6581,"['spaghetti', 'shrimp', 'herb & pepper']"
6582,"['chocolate', 'parmesan cheese']"
6583,"['whole wheat pasta', 'olive oil', 'burgers', 'green tea']"
6584,"['extra dark chocolate', 'cookies', 'green tea']"
6585,['eggs']
6586,['cottage cheese']
6587,"['fresh bread', 'french wine', 'parmesan cheese', 'tomatoes', 'milk']"
6588,"['vegetables mix', 'mushroom cream sauce', 'shrimp', 'cookies']"
6589,"['red wine', 'carrots', 'tomato juice']"
6590,"['chocolate', 'ground beef']"
6591,"['mint green tea', 'herb & pepper']"
6592,['french fries']
6593,"['mineral water', 'pepper', 'yogurt cake', 'bacon', 'cake', 'pancakes', 'whole wheat pasta', 'magazines', 'meatballs', 'olive oil', 'tomato juice', 'gums', 'milk', 'chicken', 'fresh tuna']"
6594,"['eggs', 'shrimp', 'ground beef']"
6595,['tomato juice']
6596,"['frozen smoothie', 'shrimp', 'avocado', 'frozen vegetables']"
6597,"['eggs', 'pancakes', 'burgers', 'french fries']"
6598,['mineral water']
6599,"['shrimp', 'milk', 'french fries']"
6600,"['cereals', 'french fries', 'light mayo']"
6601,"['eggs', 'cake', 'light mayo']"
6602,"['yogurt cake', 'body spray']"
6603,"['cottage cheese', 'milk']"
6604,"['vegetables mix', 'energy drink']"
6605,['mineral water']
6606,"['whole wheat pasta', 'burgers', 'green tea', 'milk', 'frozen vegetables']"
6607,"['yams', 'protein bar', 'grated cheese', 'muffins', 'oil']"
6608,"['spaghetti', 'ground beef', 'eggplant', 'green tea']"
6609,['brownies']
6610,"['mineral water', 'hot dogs', 'eggs', 'whole wheat pasta', 'ground beef', 'chocolate']"
6611,"['vegetables mix', 'red wine', 'mushroom cream sauce']"
6612,['brownies']
6613,"['salmon', 'tomato juice', 'chocolate', 'french fries', 'cookies']"
6614,"['mineral water', 'honey', 'energy drink', 'ground beef', 'chocolate', 'green tea', 'frozen vegetables']"
6615,"['mineral water', 'honey', 'turkey', 'green tea', 'avocado']"
6616,"['cookies', 'grated cheese']"
6617,"['mineral water', 'low fat yogurt', 'soda', 'eggs', 'ground beef']"
6618,"['chicken', 'whole wheat rice']"
6619,['pancakes']
6620,['whole wheat rice']
6621,"['soup', 'spaghetti', 'mineral water', 'chocolate', 'cottage cheese']"
6622,"['blueberries', 'white wine', 'turkey']"
6623,"['spaghetti', 'mineral water', 'body spray', 'protein bar']"
6624,['parmesan cheese']
6625,"['pancakes', 'ketchup', 'tomato juice', 'spinach', 'green tea']"
6626,"['antioxydant juice', 'green tea', 'clothes accessories']"
6627,"['antioxydant juice', 'red wine', 'mineral water', 'cereals', 'butter', 'chocolate', 'protein bar']"
6628,"['escalope', 'frozen vegetables']"
6629,['shrimp']
6630,"['soup', 'mineral water', 'cereals', 'burgers']"
6631,"['whole wheat rice', 'tomatoes', 'milk']"
6632,"['soup', 'olive oil', 'milk', 'frozen vegetables']"
6633,"['spinach', 'turkey', 'eggs']"
6634,['burgers']
6635,['extra dark chocolate']
6636,['chocolate']
6637,['ground beef']
6638,['escalope']
6639,['soda']
6640,"['almonds', 'ground beef']"
6641,"['frozen smoothie', 'eggs', 'burgers', 'body spray']"
6642,"['energy bar', 'spaghetti', 'shrimp']"
6643,"['spaghetti', 'frozen smoothie', 'french wine', 'salmon', 'cottage cheese']"
6644,['antioxydant juice']
6645,"['cookies', 'milk']"
6646,"['flax seed', 'mushroom cream sauce', 'pancakes', 'escalope', 'tomatoes', 'green tea']"
6647,"['mineral water', 'whole wheat rice', 'hot dogs', 'pancakes', 'escalope', 'cottage cheese', 'green tea', 'french fries']"
6648,"['spaghetti', 'muffins']"
6649,"['fresh bread', 'eggs', 'ham', 'cottage cheese', 'french fries', 'muffins']"
6650,['mineral water']
6651,"['eggs', 'white wine']"
6652,"['eggs', 'butter', 'ground beef', 'chocolate', 'green tea', 'rice', 'french fries', 'chicken', 'fresh tuna']"
6653,"['honey', 'zucchini']"
6654,"['cereals', 'shrimp', 'chocolate', 'green tea', 'champagne']"
6655,['champagne']
6656,"['gums', 'mushroom cream sauce', 'escalope']"
6657,"['mineral water', 'whole wheat rice', 'turkey', 'butter', 'milk', 'grated cheese']"
6658,"['soup', 'spaghetti', 'cake', 'olive oil', 'extra dark chocolate']"
6659,"['mineral water', 'pancakes', 'cottage cheese', 'rice']"
6660,['burgers']
6661,"['mineral water', 'french wine', 'chutney', 'ground beef', 'eggplant', 'chicken', 'frozen vegetables']"
6662,"['spaghetti', 'mineral water', 'french fries']"
6663,"['french fries', 'escalope']"
6664,['energy drink']
6665,"['mineral water', 'french wine', 'whole wheat pasta', 'olive oil', 'chocolate', 'milk', 'grated cheese']"
6666,"['almonds', 'cake', 'eggs', 'escalope', 'chocolate', 'french fries', 'green grapes']"
6667,"['fresh bread', 'milk']"
6668,"['tomatoes', 'parmesan cheese', 'frozen vegetables']"
6669,['escalope']
6670,"['french wine', 'parmesan cheese']"
6671,"['fresh bread', 'mineral water', 'herb & pepper', 'salmon', 'zucchini', 'protein bar', 'cookies', 'chicken', 'grated cheese']"
6672,['shrimp']
6673,"['shallot', 'tomato juice', 'cottage cheese', 'green tea', 'milk']"
6674,"['spinach', 'turkey', 'french fries']"
6675,"['mineral water', 'body spray']"
6676,"['soup', 'energy bar', 'spaghetti', 'cake', 'energy drink', 'eggs', 'pickles', 'parmesan cheese', 'brownies']"
6677,"['spaghetti', 'yogurt cake', 'pepper', 'french wine', 'black tea']"
6678,"['yogurt cake', 'milk']"
6679,"['soup', 'salad', 'melons']"
6680,"['mineral water', 'pepper', 'herb & pepper', 'eggs', 'tomato sauce', 'chutney', 'ground beef', 'chocolate', 'brownies', 'oatmeal', 'oil']"
6681,['champagne']
6682,"['soup', 'mineral water', 'escalope', 'burgers']"
6683,"['whole wheat rice', 'shrimp', 'olive oil', 'tomato juice', 'chocolate']"
6684,"['fresh bread', 'spaghetti', 'low fat yogurt', 'tomato sauce', 'chocolate', 'eggplant', 'champagne', 'grated cheese']"
6685,"['spaghetti', 'meatballs', 'escalope', 'chocolate']"
6686,['muffins']
6687,"['mineral water', 'hot dogs', 'cauliflower', 'frozen vegetables']"
6688,"['honey', 'chocolate', 'tomatoes', 'black tea', 'champagne']"
6689,"['whole wheat rice', 'parmesan cheese']"
6690,"['mineral water', 'whole wheat pasta']"
6691,['chocolate']
6692,"['fromage blanc', 'escalope', 'chocolate', 'french fries', 'grated cheese', 'frozen vegetables']"
6693,"['burgers', 'eggs']"
6694,['eggs']
6695,"['mineral water', 'muffins', 'french fries']"
6696,"['herb & pepper', 'almonds', 'eggs', 'whole wheat pasta', 'shrimp', 'parmesan cheese', 'meatballs', 'milk']"
6697,"['herb & pepper', 'black tea', 'strawberries']"
6698,"['chocolate', 'spaghetti']"
6699,"['mineral water', 'cake', 'pancakes', 'whole wheat pasta', 'olive oil', 'strawberries', 'french fries', 'light mayo']"
6700,"['burgers', 'fromage blanc', 'honey']"
6701,"['spaghetti', 'honey', 'pancakes', 'shrimp', 'butter', 'carrots']"
6702,"['soup', 'mineral water', 'olive oil', 'milk', 'cooking oil']"
6703,['shrimp']
6704,"['chocolate', 'cottage cheese']"
6705,"['vegetables mix', 'salmon', 'whole wheat pasta']"
6706,"['energy bar', 'spaghetti', 'chocolate', 'green tea', 'french fries', 'candy bars']"
6707,"['meatballs', 'turkey', 'escalope', 'ground beef', 'eggplant']"
6708,"['red wine', 'spaghetti', 'pepper', 'whole wheat rice', 'flax seed', 'ham']"
6709,"['hot dogs', 'frozen smoothie', 'tomato juice', 'milk', 'carrots', 'oil']"
6710,['cookies']
6711,"['vegetables mix', 'mineral water', 'green tea', 'milk', 'chicken']"
6712,"['burgers', 'spaghetti']"
6713,"['spaghetti', 'turkey']"
6714,"['spaghetti', 'mineral water', 'asparagus', 'soda', 'shrimp', 'turkey', 'milk', 'burger sauce']"
6715,"['whole wheat rice', 'shrimp', 'meatballs', 'ground beef', 'burgers', 'barbecue sauce', 'green tea', 'sparkling water', 'frozen vegetables']"
6716,"['spaghetti', 'cake', 'pancakes', 'shrimp', 'white wine', 'ground beef', 'avocado', 'toothpaste']"
6717,"['vegetables mix', 'fresh bread', 'french fries']"
6718,"['vegetables mix', 'mineral water', 'almonds', 'honey', 'shrimp', 'strawberries', 'burgers', 'candy bars']"
6719,"['mineral water', 'whole wheat rice', 'zucchini']"
6720,"['mineral water', 'whole wheat rice', 'almonds', 'escalope', 'green tea', 'cider', 'carrots', 'fresh tuna']"
6721,['magazines']
6722,['chocolate']
6723,['mushroom cream sauce']
6724,"['red wine', 'spaghetti', 'eggs', 'ground beef', 'avocado']"
6725,"['chocolate', 'french fries']"
6726,"['soup', 'olive oil']"
6727,"['eggs', 'ketchup', 'turkey', 'french fries']"
6728,['grated cheese']
6729,['eggs']
6730,['french fries']
6731,"['eggs', 'mineral water']"
6732,['whole wheat pasta']
6733,['fresh tuna']
6734,"['eggs', 'pasta']"
6735,"['cookies', 'eggs']"
6736,"['mineral water', 'whole wheat rice', 'pepper', 'frozen smoothie', 'eggs', 'milk']"
6737,"['mineral water', 'low fat yogurt', 'pancakes', 'milk', 'extra dark chocolate']"
6738,"['almonds', 'flax seed', 'eggs', 'magazines', 'chocolate', 'milk', 'french fries', 'cooking oil']"
6739,['eggs']
6740,['mineral water']
6741,['eggs']
6742,"['eggs', 'escalope']"
6743,"['spaghetti', 'pancakes', 'whole wheat pasta', 'mayonnaise', 'chocolate', 'tomatoes', 'milk', 'french fries']"
6744,"['fresh bread', 'low fat yogurt', 'frozen smoothie', 'olive oil', 'turkey', 'chicken']"
6745,"['spaghetti', 'low fat yogurt', 'french wine', 'eggs', 'salmon', 'turkey', 'parmesan cheese', 'champagne']"
6746,"['spaghetti', 'pepper', 'low fat yogurt', 'shallot', 'escalope', 'blueberries']"
6747,"['spaghetti', 'mineral water', 'herb & pepper', 'eggs', 'salmon', 'tomatoes']"
6748,"['fresh bread', 'energy drink', 'eggs', 'shrimp', 'whole wheat pasta', 'olive oil', 'burgers', 'cookies']"
6749,"['spaghetti', 'escalope', 'black tea', 'french fries']"
6750,"['energy bar', 'mineral water', 'whole wheat pasta', 'white wine', 'olive oil', 'chocolate', 'chicken', 'frozen vegetables']"
6751,"['mineral water', 'eggs', 'tomato juice', 'tomatoes', 'green tea', 'frozen vegetables']"
6752,"['fresh bread', 'ground beef', 'chocolate', 'french fries', 'rice', 'frozen vegetables']"
6753,"['chutney', 'butter', 'tomatoes', 'green tea']"
6754,"['milk', 'french fries']"
